brand_id,brand::ar,brand::en,brand_info_story::ar,brand_info_story::en,branded_vs_private_label,brand_owner::en,is_valid,brand_owner::ar,brand_owner::ku,brand::ku,brand_info_story::ku,brand_type::en
akfa_life,,Akfa Life,,,,,True,,,,,
avotonin,,Avotonin,,,,,True,,,,,
biody,,BioDy,,,,,True,,,,,
biogrow,,Biogrow,,,,,True,,,,,
biovita,,Biovita,,,,,True,,,,,
biozinco,,Biozinco,,,,,True,,,,,
brawn,,Brawn,,,,,True,,,,,
calton_max,,Calton Max,,,,,True,,,,,
calzin_d,,Calzin-D,,,,,True,,,,,
emefort,,Emefort,,,,,True,,,,,
feroplus,,Feroplus,,,,,True,,,,,
foli_pro,,Foli pro,,,,,True,,,,,
grozilla,,Grozilla,,,,,True,,,,,
hoffen,,Hoffen,,,,,True,,,,,
leveren,,Leveren,,,,,True,,,,,
movx,,MOVX,,,,,True,,,,,
medeq,,MedEq,,,,,True,,,,,
mirvit,,Mirvit,,,,,True,,,,,
neutec,,Neutec,,,,,True,,,,,
ova,,Ova,,,,,True,,,,,
osteovitam,,Osteovitam,,,,,True,,,,,
omeval,,Omeval,,,,,True,,,,,
pharmilano,,Pharmilano,,,,,True,,,,,
remedica,,Remedica,,,,,True,,,,,
retinarom,,Retinarom,,,,,True,,,,,
max_immun,,Max Immun,,,,,True,,,,,
tinca_pharma,,Tinca Pharma,,,,,True,,,,,
utilis,,Utilis,,,,,True,,,,,
vefa,,Vefa,,,,,True,,,,,
vitalyx,,Vitalyx,,,,,True,,,,,
mibro,,Mibro,,,,,True,,,,,
qcy,,QCY,,,,,True,,,,,
ttec,,Ttec,,,,,True,,,,,
weofly,,Weofly,,,,,True,,,,,
al_joud_roastery,,Al Joud Roastery,,,,,True,,,,,
kubba,,Kubba,,,,,True,,,,,
purina_felix,,Purina Felix,,,,Nestle,True,,,,,
policom,,Policom,,,,,True,,,,,
true_dates,,True Dates,,,,,True,,,,,
fresh_bakery,,Fresh Bakery,,,,,True,,,,,
abeko,,Abeko,,,,,True,,,,,
atrix,,Atrix,,,,,True,,,,,
panthecell,,Panthecell,,,,,True,,,,,
daizu_days,,Daizu Days,,,,,True,,,,,
delief,,Delief,,,,,True,,,,,
fillimilli,,Fillimilli,,,,,True,,,,,
kabosu,,Kabosu,,,,,True,,,,,
kanu,,Kanu,,,,,True,,,,,
kawaiine,,Kawaiine,,,,,True,,,,,
lululun,,Lululun,,,,,True,,,,,
mandom,,Mandom,,,,,True,,,,,
sowa_kajuen,,Sowa Kajuen,,,,,True,,,,,
soflan,,Soflan,,,,,True,,,,,
zhang_yi_yuan,,Zhang Yi Yuan,,,,,True,,,,,
changyuan_toys,,Changyuan Toys,,,,,True,,,,,
teetos,,Teetos,,,,,True,,,,,
aipa,,Aipa,,,,,True,,,,,
buenmozo,,Buenmozo,,,,,True,,,,,
cepillo,,Cepillo,,,,,True,,,,,
mastical,,Mastical,,,,,True,,,,,
wareen,,Wareen,,,,,True,,,,,
clean_doctor,,Clean Doctor,,,,,True,,,,,
difpaste,,Difpaste,,,,,True,,,,,
silverfish,,Silverfish,,,,,True,,,,,
itooth,,iTooth,,,,,True,,,,,
geepack,,Geepack,,,,,True,,,,,
natraj,,Natraj,,,,,True,,,,,
bullfrog,,Bullfrog,,,,,True,,,,,
chasin_rabbits,,Chasin' Rabbits,,,,,True,,,,,
gleem,,Gleem,,,,,True,,,,,
kinmed,,Kinmed,,,,,True,,,,,
p_calm,,P.Calm,,,,,True,,,,,
synthir,,Synthir,,,,,True,,,,,
anobliss,,Anobliss,,,,,True,,,,,
burkuist,,Burkuist,,,,,True,,,,,
dermoskin,,Dermoskin,,,,,True,,,,,
easymed,,Easymed,,,,,True,,,,,
ice_therapy,,Ice Therapy,,,,,True,,,,,
marksans_pharma,,Marksans Pharma,,,,,True,,,,,
nutriholland,,Nutriholland,,,,,True,,,,,
omega_pharma,,Omega Pharma,,,,,True,,,,,
provi,,Provi,,,,,True,,,,,
skinage,,Skinage,,,,,True,,,,,
unirex,,Unirex,,,,,True,,,,,
vitomax,,Vitomax,,,,,True,,,,,
alltomom,,Alltomom,,,,,True,,,,,
anatolia,,Anatolia,,,,,True,,,,,
be_doll,,Be Doll,,,,,True,,,,,
bio_roller,,Bio Roller,,,,,True,,,,,
caelin,,Caelin,,,,,True,,,,,
cibimed,,Cibimed,,,,,True,,,,,
exure,,Exure,,,,,True,,,,,
healthoxide,,Healthoxide,,,,,True,,,,,
heart_2_heart,,Heart 2 Heart,,,,,True,,,,,
hey_bluna,,Hey Bluna,,,,,True,,,,,
lacer,,Lacer,,,,,True,,,,,
linrose,,Linrose,,,,,True,,,,,
medi_ipek,,Medi Ipek,,,,,True,,,,,
mediskin,,Mediskin,,,,,True,,,,,
mee_mee,,Mee Mee,,,,,True,,,,,
mumlove,,Mumlove,,,,,True,,,,,
neccin,,Neccin,,,,,True,,,,,
pipal_tree,,Pipal Tree,,,,,True,,,,,
poshia,,Poshia,,,,,True,,,,,
sardeli,,Sardeli,,,,,True,,,,,
shaho,,Shaho,,,,,True,,,,,
soivre,,Soivre,,,,,True,,,,,
spokar,,Spokar,,,,,True,,,,,
waterclouds,,Waterclouds,,,,,True,,,,,
weser_medic,,Weser Medic,,,,,True,,,,,
woom,,Woom,,,,,True,,,,,
yechun,,Yechun,,,,,True,,,,,
innbeauty,,Innbeauty,,,,,True,,,,,
cozywood,,Cozywood,,,,,True,,,,,
cincotintas,,Cincotintas,,,,,True,,,,,
edebe,,Edebe,,,,,True,,,,,
manley,,Manley,,,,,True,,,,,
paperblanks,,Paperblanks,,,,,True,,,,,
raima,,Raima,,,,,True,,,,,
stamperia,,Stamperia,,,,,True,,,,,
marshique,,Marshique,,,,,True,,,,,
al_anood,,Al Anood,,,,,True,,,,,
connected,,Connected,,,,,True,,,,,
mac_styler,,Mac Styler,,,,,True,,,,,
otomat,,Otomat,,,,,True,,,,,
froog,,Froog,,,,,True,,,,,
mohtuut,,Mohtuut,,,,,True,,,,,
hongsun,,HongSun,,,,,True,,,,,
luvi_flowers,,Luvi Flowers,,,,,True,,,,,
khobz,,Khobz,,,,,True,,,,,
highlink,,Highlink,,,,,True,,,,,
impoi,,Impoi,,,,,True,,,,,
koosda,,Koosda,,,,,True,,,,,
magic_choco,,Magic Choco,,,,,True,,,,,
movix,,Movix,,,,,True,,,,,
quees,,Quees,,,,,True,,,,,
sast,,Sast,,,,,True,,,,,
yoozon,,Yoozon,,,,,True,,,,,
benfei,,Benfei,,,,,True,,,,,
jeluco,,Jeluco,,,,,True,,,,,
fast_heat,,Fast Heat,,,,,True,,,,,
idol_color,,IDOL Color,,,,,True,,,,,
spinosi,,Spinosi,,,,,True,,,,,
bumble_mouse,,Bumble & Mouse,,,,,True,,,,,
esthemax,,Esthemax,,,,,True,,,,,
uppercut,,Uppercut,,,,,True,,,,,
bio_blend,,Bio Blend,,,,,True,,,,,
cosmed,,Cosmed,,,,,True,,,,,
dr_wolff,,Dr. Wolff,,,,,True,,,,,
genevia,,Genevia,,,,,True,,,,,
kemo_cool,,Kemo Cool,,,,,True,,,,,
turkuaz,,Turkuaz,,,,,True,,,,,
48_east_coffee_roasters,,48 East Coffee Roasters,,,,,True,,,,,
bypaster,,ByPaster,,,,,True,,,,,
cake_lab,,Cake Lab,,,,,True,,,,,
snow_farms,,Snow Farms,,,,,True,,,,,
demosana,,Demosana,,,,,True,,,,,
gnb,,GNB,,,,,True,,,,,
helmer,,Helmer,,,,,True,,,,,
promis,,Promis,,,,,True,,,,,
renovia,,Renovia,,,,,True,,,,,
rutex,,Rutex,,,,,True,,,,,
vinex,,Vinex,,,,,True,,,,,
basilur,,Basilur,,,,,True,,,,,
al_rahal,,Al Rahal,,,,,True,,,,,
al_makaan,,Al Makaan,,,,,True,,,,,
crown_perfumes,,Crown Perfumes,,,,,True,,,,,
chefdor,,Chefdor,,,,,True,,,,,
solymar,,Solymar,,,,,True,,,,,
rumi_s,,Rumi's,,,,,True,,,,,
ribbontique,,Ribbontique,,,,,True,,,,,
dattier,,Dattier,,,,,True,,,,,
gimar,,Gimar,,,,,True,,,,,
sannea,,Sannea,,,,,True,,,,,
swoon,,Swoon,,,,,True,,,,,
truffes,,Truffes,,,,,True,,,,,
vigor,,Vigor,,,,,True,,,,,
ample_n,,Ample N,,,,,True,,,,,
celdyque,,Celdyque,,,,,True,,,,,
clotrx,,Clotrx,,,,,True,,,,,
dr_bio,,Dr.Bio,,,,,True,,,,,
fast_vix,,Fast Vix,,,,,True,,,,,
florasis,,Florasis,,,,,True,,,,,
gulistan,,Gulistan,,,,,True,,,,,
hwarang,,Hwarang,,,,,True,,,,,
ingu,,Ingu,,,,,True,,,,,
julioly,,Julioly,,,,,True,,,,,
kopher,,Kopher,,,,,True,,,,,
lagom,,Lagom,,,,,True,,,,,
p_ffeel,,P'ffeel,,,,,True,,,,,
riah,,Riah,,,,,True,,,,,
skin_signal,,Skin Signal,,,,,True,,,,,
sonboda,,Sonboda,,,,,True,,,,,
suiskin,,Suiskin,,,,,True,,,,,
vivelab,,Vivelab,,,,,True,,,,,
abutine,,Abutine,,,,,True,,,,,
gluta_white,,Gluta White,,,,,True,,,,,
lightup,,LightUp,,,,,True,,,,,
ramla,,Ramla,,,,,True,,,,,
al_amri_al_sheeti,,Al Amri & Al Sheeti,,,,,True,,,,,
sahari_dates,,Sahari Dates,,,,,True,,,,,
diyating,,Diyating,,,,,True,,,,,
joypots,,Joypots,,,,,True,,,,,
the_finest_fudge_co,,The Finest Fudge Co,,,,,True,,,,,
fix_nicotine,,Fix,,,,Habit Factory,True,,,,,
esteve_deer,,Esteve Deer,,,,,True,,,,,
ustar,,Ustar,,,,,True,,,,,
eone,,EONE,,,,,True,,,,,
rava,,Rava,,,,,True,,,,,
youfo,,Youfo,,,,,True,,,,,
tortina,,Tortina,,,,,True,,,,,
berenguer_boutique,,Berenguer Boutique,,,,,True,,,,,
dress_to_impress,,Dress To Impress,,,,,True,,,,,
la_baby,,La Baby,,,,,True,,,,,
first_drive,,First Drive,,,,,True,,,,,
unicones,,Unicones,,,,,True,,,,,
tahwiga,,Tahwiga,,,,,True,,,,,
felfela,,Felfela,,,,,True,,,,,
seeking_health,,Seeking Health,,,,,True,,,,,
chong_du,,Chong Du,,,,,True,,,,,
deli_skin,,Deli Skin,,,,,True,,,,,
moon_drop,,Moon Drop,,,,,True,,,,,
qatra,,Qatra,,,,,True,,,,,
alfredo,,Alfredo,,,,,True,,,,,
gagnon,,Gagnon,,,,,True,,,,,
rasht_hala,,Rasht Hala,,,,,True,,,,,
bone_crepe,,Bone Crepe,,,,,True,,,,,
azlan,,Azlan,,,,,True,,,,,
glyzol,,Glyzol,,,,,True,,,,,
taste_for_life,,Taste for Life,,,,,True,,,,,
sala_fruit,,Sala Fruit,,,,,True,,,,,
safat,,Safat,,,,,True,,,,,
tookup_horse_oil,,Tookup Horse Oil,,,,,True,,,,,
birla_tea,,Birla Tea,,,,,True,,,,,
the_indian_pantry,,The Indian Pantry,,,,,True,,,,,
happy_herbalist,,Happy Herbalist,,,,,True,,,,,
heela_masters,,Heela Masters,,,,,True,,,,,
jrl,,JRL,,,,,True,,,,,
nutracosmetic,,NutraCosmetic,,,,,True,,,,,
stmnt,,STMNT,,,,,True,,,,,
scence_fiction,,Scence Fiction,,,,,True,,,,,
thuna,,Thuna,,,,,True,,,,,
venka,,Venka,,,,,True,,,,,
c_rose,,C.Rose,,,,,True,,,,,
delis,,Delis,,,,,True,,,,,
baysball,,Baysball,,,,,True,,,,,
sazan,,Sazan,,,,,True,,,,,
4you,,4you,,,,,True,,,,,
supop,,Supop,,,,,True,,,,,
baghdad_pastures,,Baghdad Pastures,,,,,True,,,,,
khatoon,,Khatoon,,,,,True,,,,,
aeroplus,,Aeroplus,,,,,True,,,,,
ceriotti,,Ceriotti,,,,,True,,,,,
mjx,,MJX,,,,,True,,,,,
cotton_deluxe,,Cotton Deluxe,,,,,True,,,,,
organic_planet,,Organic Planet,,,,,True,,,,,
lassibaa,,Lassibaa,,,,,True,,,,,
knit,,Knit,,,,,True,,,,,
maximin_forte,,Maximin Forte,,,,,True,,,,,
meralys,,Meralys,,,,,True,,,,,
coppertop,,Coppertop,,,,,True,,,,,
gesapack,,Gesapack,,,,,True,,,,,
qasioun_bakeries_sweets,,Qasioun Bakeries & Sweets,,,,,True,,,,,
turbo_clean,,Turbo Clean,,,,,True,,,,,
blue_flame,,Blue Flame,,,,,True,,,,,
roy_kombucha,,ROY Kombucha,,,,,True,,,,,
al_mubarak,,Al-Mubarak,,,,,True,,,,,
mango_talaat,,Mango Talaat,,,,,True,,,,,
house_of_simsim,,House of Simsim,,,,,True,,,,,
aucucci,,Aucucci,,,,,True,,,,,
cellology,,Cellology,,,,,True,,,,,
fayankou,,Fayankou,,,,,True,,,,,
fondes,,Fondes,,,,,True,,,,,
fraijour,,Fraijour,,,,,True,,,,,
hanmi,,Hanmi,,,,,True,,,,,
lilyeve,,Lilyeve,,,,,True,,,,,
peterson_s_lab,,Peterson's Lab,,,,,True,,,,,
wellage,,Wellage,,,,,True,,,,,
isoi,,Isoi,,,,,True,,,,,
poult,,Poult,,,,,True,,,,,
red_rock,,Red Rock,,,,,True,,,,,
super_nutrition,,Super Nutrition,,,,,True,,,,,
pratel,,Pratel,,,,,True,,,,,
eimele,,Eimele,,,,,True,,,,,
lock_din,,Lock'din,,,,,True,,,,,
nak_hair,,Nak Hair,,,,,True,,,,,
rejuvenated,,Rejuvenated,,,,,True,,,,,
srw,,SRW,,,,,True,,,,,
siella_beauty,,Siella Beauty,,,,,True,,,,,
theronomic,,Theronomic,,,,,True,,,,,
creme_savers,,Creme Savers,,,,,True,,,,,
saray_farm,,Saray Farm,,,,,True,,,,,
oto,,Oto,,,,,True,,,,,
akij,,Akij,,,,,True,,,,,
nura,,Nura,,,,,True,,,,,
uganda,,Uganda,,,,,True,,,,,
yawmi,,Yawmi,,,,,True,,,,,
unisept,,Unisept,,,,,True,,,,,
aliza,,Aliza,,,,,True,,,,,
my_dear,,My Dear,,,,,True,,,,,
dounia,,Dounia,,,,,True,,,,,
lab_brazil,,lab-brazil,,,,,True,,,,,
hycool,,Hycool,,,,,True,,,,,
schauma,,Schauma,,,,,True,,,,,
vittoria_coffee,,Vittoria Coffee,,,,,True,,,,,
eversense,,Eversense,,,,,True,,,,,
tinytan,,TinyTAN,,,,,True,,,,,
ferosti,,Ferosti,,,,,True,,,,,
fekrbazino,,Fekrbazino,,,,,True,,,,,
jungle_leopard,,Jungle Leopard,,,,,True,,,,,
nodens,,Nodens,,,,,True,,,,,
nioh,,Nioh,,,,,True,,,,,
reggio,,Reggio,,,,,True,,,,,
rojvin,,Rojvin,,,,,True,,,,,
zelda,,Zelda,,,,,True,,,,,
power_play,,Power Play,,,,,True,,,,,
malties,,Malties,,,,,True,,,,,
al_fakheroon_al_dhahabi,,Al Fakheroon Al Dhahabi,,,,,True,,,,,
souptoys,,Souptoys,,,,,True,,,,,
alfa_intes,,Alfa Intes,,,,,True,,,,,
healthforce_superfoods,,HealthForce SuperFoods,,,,,True,,,,,
naturewise,,NatureWise,,,,,True,,,,,
ortho_pauher,,Ortho Pauher,,,,,True,,,,,
dah,,DAH,,,,,True,,,,,
flickers_dent,,Flickers Dent,,,,,True,,,,,
favorita,,Favorita,,,,,True,,,,,
pastadoro,,Pastadoro,,,,,True,,,,,
pickers,,Pickers,,,,,True,,,,,
jordan_s_harvest,,Jordan's Harvest,,,,,True,,,,,
babe_s_bottle,,Babe's Bottle,,,,,True,,,,,
al_amira_nuts,,Al Amira Nuts,,,,Diabco S.A.R.L,True,,,,,
aspen_jti,,Aspen,,,,JTI,True,,,,,
catto,,Catto,,,,,True,,,,,
ahaluna,,Ahaluna,,,,,True,,,,,
al_aili,,Al Aili,,,,,True,,,,,
al_haila,,Al Haila,,,,,True,,,,,
rubooa_al_batraa,,Rubooa Al Batraa,,,,,True,,,,,
alvaro,,Alvaro,,,,,True,,,,,
asoufi,,Asoufi,,,,,True,,,,,
bab_alagha,,Bab Alagha,,,,,True,,,,,
bastouka,,Bastouka,,,,,True,,,,,
biladi,,Biladi,,,,,True,,,,,
blackmo,,Blackmo,,,,,True,,,,,
etihad,,Etihad,,,,,True,,,,,
fas,,Fas,,,,,True,,,,,
golden_mix,,Golden Mix,,,,,True,,,,,
gul_bahar,,Gul Bahar,,,,,True,,,,,
hanipers,,Hanipers,,,,,True,,,,,
k_cola,,K Cola,,,,,True,,,,,
kandon,,Kandon,,,,,True,,,,,
kolk,,Kolk,,,,,True,,,,,
laboludic,,Laboludic,,,,,True,,,,,
larak,,Larak,,,,,True,,,,,
makeen,,Makeen,,,,,True,,,,,
munsterland,,Munsterland,,,,,True,,,,,
skonono,,Skonono,,,,,True,,,,,
zahrat_al_rabi,,Zahrat Al Rabi,,,,,True,,,,,
pharma_lead,,Pharma Lead,,,,,True,,,,,
amata_power,,Amata Power,,,,,True,,,,,
ciki_wiki,,Ciki Wiki,,,,,True,,,,,
marukome,,Marukome,,,,,True,,,,,
shimonitaya,,Shimonitaya,,,,,True,,,,,
haymnah,,HAYMNAH,,,,,True,,,,,
anve,,ANVE,,,,,True,,,,,
hospicare,,Hospicare,,,,,True,,,,,
thimarco,,Thimarco,,,,,True,,,,,
dip_dip,,Dip Dip,,,,,True,,,,,
mgm,,MGM,,,,,True,,,,,
pearl_abyss,,Pearl Abyss,,,,,True,,,,,
plaion,,PLAION,,,,,True,,,,,
adf,,ADF,,,,,True,,,,,
heda,,Heda,,,,,True,,,,,
dakka_kadima,,Dakka Kadima,,,,,True,,,,,
bertagni,,Bertagni,,,,,True,,,,,
le_reginelle,,Le Reginelle,,,,,True,,,,,
arirang,,Arirang,,,,,True,,,,,
the_bean_shop,,The Bean shop,,,,,True,,,,,
flick,,Flick,,,,,True,,,,,
mugicha,,Mugicha,,,,,True,,,,,
anesi_lab,,Anesi Lab,,,,,True,,,,,
chemsit_at_play,,Chemsit At Play,,,,,True,,,,,
christopher_ranch,,Christopher Ranch,,,,,True,,,,,
haleparty,,HaleParty,,,,,True,,,,,
mini_max,,Mini Max,,,,,True,,,,,
yuelan,,Yuelan,,,,,True,,,,,
sparta_soda,,Sparta,,,,Al Ameel,True,,,,,
hona,,Hona,,,,,True,,,,,
electro,,Electro,,,,,True,,,,,
ipek_mert_merve,,IPEK,,,,Mert & Merve,True,,,,,
ehcp,,EHCP,,,,,True,,,,,
beautic,,Beautic,,,,,True,,,,,
vikram,,Vikram,,,,,True,,,,,
damaa_min_oud,,Damaa Min Oud,,,,,True,,,,,
miilk,,Miilk,,,,,True,,,,,
sahachai,,Sahachai,,,,,True,,,,,
danmi,,Danmi,,,,,True,,,,,
zwad,زواد,Zwad,,,,,True,,,,,
elsehrawy,,Elsehrawy,,,,,True,,,,,
al_mamora,,Al Mamora,,,,,True,,,,,
jadeed,,Jadeed,,,,,True,,,,,
goodnom,,Goodnom,,,,,True,,,,,
el_khomsa,,El Khomsa,,,,,True,,,,,
molato,,Molato,,,,,True,,,,,
maf,,MAF,,,,,True,,,,,
poga,,Poga,,,,,True,,,,,
topwolf,,TopWolf,,,,,True,,,,,
kokoro,,Kokoro,,,,,True,,,,,
boredcoco,,Boredcoco,,,,,True,,,,,
homesouq,,Homesouq,,,,,True,,,,,
sanei_kosan,,Sanei Kosan,,,,,True,,,,,
nutricia_danone,,Nutricia,,,,Danone Nutrition,True,,,,,
naya_naturals,,Naya Naturals,,,,,True,,,,,
beit_al_safa,,Beit Al Safa,,,,,True,,,,,
brilex,,Brilex,,,,,True,,,,,
dafayer,,Dafayer,,,,,True,,,,,
lucky_7,,Lucky 7,,,,,True,,,,,
raahath,,Raahath,,,,,True,,,,,
tahir,,Tahir,,,,,True,,,,,
wow_pasta,,WOW Pasta,,,,,True,,,,,
zafra,,Zafra,,,,,True,,,,,
cleanzya,,Cleanzya,,,,,True,,,,,
refee,,Refee,,,,,True,,,,,
sahyadri_farms,,Sahyadri Farms,,,,,True,,,,,
stovewell,,Stovewell,,,,,True,,,,,
phicon,,Phicon,,,,,True,,,,,
patreek,,Patreek,,,,,True,,,,,
noorsa,,Noorsa,,,,,True,,,,,
la_invitada,,La Invitada,,,,,True,,,,,
xpxp,,XPXP,,,,,True,,,,,
madhaq_al_hind,,Madhaq Al Hind,,,,,True,,,,,
garcivita,,Garcivita,,,,,True,,,,,
ginso_plus,,Ginso Plus,,,,,True,,,,,
glenn_s_p_b,,Glenn's P&B,,,,,True,,,,,
happnin_hlth,,Happnin Hlth,,,,,True,,,,,
hyalugel,,Hyalugel,,,,,True,,,,,
ruhedent,,Ruhedent,,,,,True,,,,,
skin_generics,,Skin Generics,,,,,True,,,,,
triomin,,Triomin,,,,,True,,,,,
dhalumal,,Dhalumal,,,,,True,,,,,
chapo,,Chapo,,,,,True,,,,,
rich_gourmet,,Rich Gourmet,,,,,True,,,,,
fresh_bazar,,Fresh Bazar,,,,,True,,,,,
foodmol,,Foodmol,,,,,True,,,,,
samosa_boys,,Samosa Boys,,,,,True,,,,,
silly_stix,,Silly Stix,,,,,True,,,,,
kamchatsky_bereg,,Kamchatsky Bereg,,,,,True,,,,,
arabian_protein,,Arabian Protein,,,,,True,,,,,
nuke_power,,Nuke Power,,,,,True,,,,,
gastrip,,Gastrip,,,,,True,,,,,
faxx,,Faxx,,,,,True,,,,,
liavour,,Liavour,,,,,True,,,,,
new_season,,New Season,,,,,True,,,,,
peterburgskiy_konditer,,Peterburgskiy Konditer,,,,,True,,,,,
eazy_pack,,Eazy Pack,,,,,True,,,,,
russian_potato,,Russian Potato,,,,,True,,,,,
kuzya_lakomkin,,Kuzya Lakomkin,,,,,True,,,,,
zaish,,Zaish,,,,,True,,,,,
k_pads,,K-pads,,,,,True,,,,,
airmez,,Airmez,,,,,True,,,,,
premie_a,,Premie'a,,,,,True,,,,,
tender_wonder,,Tender Wonder,,,,,True,,,,,
numbfish,,Numbfish,,,,,True,,,,,
keenvita,,Keenvita ,,,,,True,,,,,
abu_musa,,Abu Musa,,,,,True,,,,,
mam_qader,,Mam Qader,,,,,True,,,,,
maison_gourmestan,,Maison Gourmestan,,,,,True,,,,,
raiga_chocolate,,Raiga Chocolate,,,,,True,,,,,
sun_sei,,Sun Sei,,,,,True,,,,,
nowgo,,NowGo,,,,,True,,,,,
t6,,T6,,,,,True,,,,,
tamimi_projects,,Tamimi Projects,,,,,True,,,,,
ligao,,Ligao,,,,,True,,,,,
zezon,,Zezon,,,,,True,,,,,
san_quan,,"San Quan,",,,,,True,,,,,
huaseed,,Huaseed,,,,,True,,,,,
vetsalve,,Vetsalve,,,,,True,,,,,
bahara_al_mira,,Bahara Al Mira,,,,,True,,,,,
kaerbin,,Kaerbin,,,,,True,,,,,
kordoba,,Kordoba,,,,,True,,,,,
r_food,,R Food,,,,,True,,,,,
dodo_s_juice,,DoDo's Juice,,,,,True,,,,,
al_hadaba,,Al Hadaba,,,,,True,,,,,
hobbitalf,,Hobbitalf,,,,,True,,,,,
albashayar,,Albashayar,,,,,True,,,,,
hala_prestige,,Hala Prestige,,,,,True,,,,,
klassikoz,,Klassikoz,,,,,True,,,,,
pretto,,Pretto,,,,,True,,,,,
unagrande,,Unagrande,,,,,True,,,,,
umalat,,Umalat,,,,,True,,,,,
artery,,Artery,,,,,True,,,,,
binge_energy,,Binge Energy,,,,,True,,,,,
mother_sparsh,,Mother Sparsh,,,,,True,,,,,
addiction,,Addiction,,,,,True,,,,,
bocce_s,,Bocce's,,,,,True,,,,,
catlink,,Catlink,,,,,True,,,,,
harrison_s,,Harrison's,,,,,True,,,,,
hugo_celine,,Hugo & Celine,,,,,True,,,,,
k9_kitchen,,K9 Kitchen,,,,,True,,,,,
king_cat,,King Cat,,,,,True,,,,,
kitty_clean,,Kitty Clean,,,,,True,,,,,
natural_code,,Natural Code,,,,,True,,,,,
alosa,,Alosa,,,,,True,,,,,
smoofl,,Smoofl,,,,,True,,,,,
calissa,,Calissa,,,,,True,,,,,
exa,,Exa,,,,,True,,,,,
loveme_beauty,,Loveme Beauty,,,,,True,,,,,
river_one,,River One,,,,,True,,,,,
the_chesire_cat_s_garden,,The Chesire Cat's Garden,,,,,True,,,,,
bongiorno,,Bongiorno,,,,,True,,,,,
anessa,,Anessa,,,,,True,,,,,
joico,,Joico,,,,,True,,,,,
redken,,Redken,,,,,True,,,,,
biryani_pot,,Biryani Pot,,,,,True,,,,,
italtaste,,Italtaste,,,,,True,,,,,
apetito,,Apetito,,,,,True,,,,,
arachan,,Arachan,,,,,True,,,,,
dongdaemun,,Dongdaemun,,,,,True,,,,,
satoriafood,,Satoriafood,,,,,True,,,,,
tastivus,,Tastivus,,,,,True,,,,,
exershield,,Exershield,,,,,True,,,,,
habybee,,Habybee,,,,,True,,,,,
magic_spoon,,Magic Spoon,,,,,True,,,,,
tamarolah,,Tamarolah,,,,,True,,,,,
berries_weekend,,Berries Weekend,,,,,True,,,,,
rizz_club,,Rizz Club,,,,,True,,,,,
saint_mariolouis,,Saint Mariolouis,,,,,True,,,,,
shaikh_saeed,,Shaikh Saeed,,,,,True,,,,,
symply_g,,Symply G,,,,,True,,,,,
xiangdaier,,Xiangdaier,,,,,True,,,,,
youmar,,Youmar,,,,,True,,,,,
ebdae,,Ebdae,,,,,True,,,,,
kinz,,Kinz,,,,,True,,,,,
lamora,,Lamora,,,,,True,,,,,
lenali,,Lenali,,,,,True,,,,,
ghair_al_nas,,Ghair Al Nas,,,,,True,,,,,
najmat_jhumeira,,Najmat Jhumeira,,,,,True,,,,,
o_apothecary,,O Apothecary,,,,,True,,,,,
oriaroma,,Oriaroma,,,,,True,,,,,
sepihar,,Sepihar,,,,,True,,,,,
afran_al_mansoor,,Afran Al Mansoor,,,,,True,,,,,
carmela_s_teff_crackers,,Carmela's Teff Crackers,,,,,True,,,,,
solly_s,,Solly's,,,,,True,,,,,
itz_not,,Itz Not,,,,,True,,,,,
histone,,Histone,,,,,True,,,,,
forevermore,,ForeverMore,,,,,True,,,,,
nusspo,,Nusspo,,,,,True,,,,,
xkl_skyfruit,,XKL SkyFruit,,,,,True,,,,,
babycoccole,,Babycoccole,,,,,True,,,,,
calmar,,Calmar,,,,,True,,,,,
dekavit,,Dekavit,,,,,True,,,,,
deon,,Deon,,,,,True,,,,,
eversmile,,Eversmile,,,,,True,,,,,
guru,,Guru,,,,,True,,,,,
herbodent,,Herbodent,,,,,True,,,,,
hermetica,,Hermetica,,,,,True,,,,,
highs,,Highs,,,,,True,,,,,
house_of_sillage,,House Of Sillage,,,,,True,,,,,
isosol,,Isosol,,,,,True,,,,,
laboderma,,Laboderma,,,,,True,,,,,
leni,,Leni,,,,,True,,,,,
mamacoccole,,Mamacoccole,,,,,True,,,,,
med_gummies,,Med Gummies,,,,,True,,,,,
moncler,,Moncler,,,,,True,,,,,
naturalnest,,Naturalnest,,,,,True,,,,,
opko,,Opko,,,,,True,,,,,
pavis,,Pavis,,,,,True,,,,,
pleurin,,Pleurin,,,,,True,,,,,
roja_parfums,,Roja Parfums,,,,,True,,,,,
seven_green,,Seven Green,,,,,True,,,,,
skalinha,,Skalinha,,,,,True,,,,,
smartmouth,,Smartmouth,,,,,True,,,,,
spenten,,Spenten,,,,,True,,,,,
tanease,,Tanease,,,,,True,,,,,
tiny_s,,Tiny's,,,,,True,,,,,
chilora,,Chilora,,,,,True,,,,,
xerostom,,Xerostom,,,,,True,,,,,
how2work,,How2Work,,,,,True,,,,,
mazariecom,,Mazariecom,,,,,True,,,,,
chio_mi,,Chio Mi,,,,,True,,,,,
diorel,,Diorel,,,,,True,,,,,
goodair,,Goodair,,,,,True,,,,,
mouneyrac,,Mouneyrac,,,,,True,,,,,
top_games_q8,,Top Games Q8,,,,,True,,,,,
